page_name,timestamp,user_id,utm_campaign,utm_source
3 - checkout,2018-01-30 04:50:56,60256,weekly-newsletter,email
1 - landing_page,2018-01-17 16:51:18,60304,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-17 20:20:18,60304,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-21 10:23:18,60304,weekly-newsletter,email
1 - landing_page,2018-01-24 03:24:20,60308,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-24 06:09:20,60308,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-29 05:13:20,60308,weekly-newsletter,email
1 - landing_page,2018-01-29 05:08:07,60332,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-29 07:33:07,60332,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-08 01:48:57,60341,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-08 03:26:57,60341,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-12 12:45:57,60341,retargetting-campaign,email
1 - landing_page,2018-01-22 05:46:55,60416,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-22 08:12:55,60416,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-22 08:28:55,60416,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-29 16:04:21,60417,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-29 20:37:21,60417,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-02-01 09:34:21,60417,paid-search,google
1 - landing_page,2018-01-30 14:10:19,60441,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-30 15:29:19,60441,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-10 08:15:05,60550,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 10:58:05,60550,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-13 07:00:05,60550,weekly-newsletter,email
1 - landing_page,2018-01-05 16:49:56,60574,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-05 21:28:56,60574,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-08 06:35:56,60574,paid-search,google
4 - purchase,2018-01-08 06:47:56,60574,paid-search,google
1 - landing_page,2018-01-20 01:43:50,60851,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-20 06:05:50,60851,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-24 23:33:50,60851,weekly-newsletter,email
1 - landing_page,2018-01-23 10:29:34,60999,cool-tshirts-search,google
2 - shopping_cart,2018-01-23 13:04:34,60999,cool-tshirts-search,google
1 - landing_page,2018-01-16 01:47:07,61012,cool-tshirts-search,google
2 - shopping_cart,2018-01-16 06:15:07,61012,cool-tshirts-search,google
3 - checkout,2018-01-16 06:49:07,61012,cool-tshirts-search,google
1 - landing_page,2018-01-08 12:16:14,61020,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-08 12:52:14,61020,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-12 18:15:14,61020,retargetting-campaign,email
1 - landing_page,2018-01-24 16:40:38,61023,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-24 20:44:38,61023,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-29 12:19:38,61023,paid-search,google
1 - landing_page,2018-01-29 11:59:24,61038,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-29 13:22:24,61038,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-02 19:28:24,61038,retargetting-ad,facebook
4 - purchase,2018-02-02 19:31:24,61038,retargetting-ad,facebook
1 - landing_page,2018-01-04 21:34:06,61054,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-05 00:39:06,61054,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-09 22:08:06,61054,retargetting-campaign,email
1 - landing_page,2018-01-20 22:06:58,61134,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-20 22:07:58,61134,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-24 09:07:58,61134,retargetting-ad,facebook
1 - landing_page,2018-01-25 23:07:45,61169,cool-tshirts-search,google
2 - shopping_cart,2018-01-26 00:04:45,61169,cool-tshirts-search,google
3 - checkout,2018-01-29 14:20:45,61169,retargetting-ad,facebook
4 - purchase,2018-01-29 14:31:45,61169,retargetting-ad,facebook
1 - landing_page,2018-01-20 03:37:37,61308,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-20 04:01:37,61308,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-21 17:37:37,61308,weekly-newsletter,email
1 - landing_page,2018-01-17 21:24:48,61339,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-18 00:48:48,61339,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-22 23:39:48,61339,retargetting-campaign,email
4 - purchase,2018-01-22 23:52:48,61339,retargetting-campaign,email
1 - landing_page,2018-01-17 02:49:28,61391,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-17 04:20:28,61391,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-18 16:28:28,61391,weekly-newsletter,email
1 - landing_page,2018-01-10 16:38:30,61418,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 18:31:30,61418,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-09 12:47:17,61423,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-09 16:17:17,61423,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-05 08:06:00,61427,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-05 12:24:00,61427,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-07 04:00:00,61427,retargetting-ad,facebook
1 - landing_page,2018-01-29 02:04:56,61429,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-29 04:29:56,61429,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-01 12:49:56,61429,retargetting-campaign,email
1 - landing_page,2018-01-08 13:05:35,61473,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-04 05:47:14,61545,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-04 09:10:14,61545,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-07 21:56:14,61545,weekly-newsletter,email
1 - landing_page,2018-01-15 03:55:09,61625,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-15 05:44:09,61625,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-19 15:21:09,61625,weekly-newsletter,email
1 - landing_page,2018-01-09 20:21:38,61666,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-09 22:43:38,61666,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-12 05:54:38,61666,retargetting-ad,facebook
1 - landing_page,2018-01-27 02:31:28,61880,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-09 03:48:22,61905,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-30 00:18:30,61980,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-22 14:15:06,62099,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-22 16:25:06,62099,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-12 19:22:19,62108,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-12 21:19:19,62108,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-17 01:28:19,62108,weekly-newsletter,email
4 - purchase,2018-01-17 01:37:19,62108,weekly-newsletter,email
1 - landing_page,2018-01-14 20:25:56,62110,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-14 21:49:56,62110,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-19 19:16:56,62110,weekly-newsletter,email
4 - purchase,2018-01-19 19:21:56,62110,weekly-newsletter,email
1 - landing_page,2018-01-10 00:58:30,62134,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-10 02:53:30,62134,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-09 15:14:59,62166,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-09 18:42:59,62166,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-10 23:51:59,62166,retargetting-ad,facebook
1 - landing_page,2018-01-19 08:37:55,62230,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-19 08:54:55,62230,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-21 19:14:55,62230,weekly-newsletter,email
1 - landing_page,2018-01-07 23:02:45,62292,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-08 01:01:45,62292,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-10 17:49:45,62292,weekly-newsletter,email
1 - landing_page,2018-01-01 08:40:22,62344,cool-tshirts-search,google
2 - shopping_cart,2018-01-01 11:11:22,62344,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-05 22:12:22,62344,weekly-newsletter,email
1 - landing_page,2018-01-09 20:24:11,62361,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-28 02:34:00,62431,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-28 04:42:00,62431,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-12 20:17:05,62464,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-12 23:46:05,62464,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-19 17:26:04,62505,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-19 21:31:04,62505,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-22 13:44:04,62505,retargetting-ad,facebook
1 - landing_page,2018-01-28 04:22:33,62507,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-28 09:14:33,62507,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-02-01 23:38:33,62507,weekly-newsletter,email
1 - landing_page,2018-01-09 11:33:47,62543,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-09 12:15:47,62543,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-12 23:21:47,62543,retargetting-ad,facebook
1 - landing_page,2018-01-29 02:40:01,62706,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-29 05:23:01,62706,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-29 05:34:01,62706,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-27 17:37:38,62741,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-27 18:51:38,62741,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-01 16:24:38,62741,retargetting-ad,facebook
1 - landing_page,2018-01-14 14:05:23,62773,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-14 16:05:23,62773,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-30 16:02:34,62773,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-30 18:52:34,62773,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-03 02:56:34,62773,retargetting-ad,facebook
1 - landing_page,2018-01-10 10:11:24,62789,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 11:39:24,62789,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-12 20:57:24,62789,retargetting-ad,facebook
1 - landing_page,2018-01-19 18:20:50,62811,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-19 20:29:50,62811,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-23 02:39:50,62811,retargetting-campaign,email
4 - purchase,2018-01-23 02:39:51,62811,retargetting-campaign,email
1 - landing_page,2018-01-03 11:27:35,62965,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-03 12:18:35,62965,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-07 23:39:35,62965,retargetting-ad,facebook
1 - landing_page,2018-01-09 23:06:18,62981,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 00:28:18,62981,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-19 23:18:51,63008,cool-tshirts-search,google
2 - shopping_cart,2018-01-20 02:31:51,63008,cool-tshirts-search,google
3 - checkout,2018-01-23 02:20:51,63008,paid-search,google
4 - purchase,2018-01-23 02:33:51,63008,paid-search,google
1 - landing_page,2018-01-05 23:21:42,63064,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-06 01:27:42,63064,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-09 16:48:42,63064,weekly-newsletter,email
1 - landing_page,2018-01-06 13:42:04,63154,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-06 15:41:04,63154,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-08 23:12:30,63158,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-09 00:03:30,63158,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-10 18:15:30,63158,retargetting-ad,facebook
1 - landing_page,2018-01-08 09:38:29,63177,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-08 11:08:29,63177,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-10 04:55:29,63177,retargetting-campaign,email
1 - landing_page,2018-01-10 00:31:12,63362,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-10 03:10:12,63362,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-14 01:15:12,63362,retargetting-ad,facebook
1 - landing_page,2018-01-25 19:59:26,63400,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-25 22:21:26,63400,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-29 07:31:26,63400,retargetting-ad,facebook
4 - purchase,2018-01-29 07:31:27,63400,retargetting-ad,facebook
1 - landing_page,2018-01-16 12:21:35,63403,cool-tshirts-search,google
2 - shopping_cart,2018-01-16 16:27:35,63403,cool-tshirts-search,google
3 - checkout,2018-01-19 00:19:35,63403,weekly-newsletter,email
1 - landing_page,2018-01-04 01:10:26,63452,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-04 04:33:26,63452,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-08 18:33:26,63452,retargetting-campaign,email
4 - purchase,2018-01-08 18:43:26,63452,retargetting-campaign,email
1 - landing_page,2018-01-14 19:28:02,63463,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-14 20:50:02,63463,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-16 03:14:02,63463,weekly-newsletter,email
4 - purchase,2018-01-16 03:15:02,63463,weekly-newsletter,email
1 - landing_page,2018-01-23 02:38:30,63710,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-23 05:31:30,63710,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-27 10:07:30,63710,weekly-newsletter,email
1 - landing_page,2018-01-10 12:59:59,63745,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-10 14:58:59,63745,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-19 12:00:56,63763,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-19 16:51:56,63763,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-21 15:43:56,63763,retargetting-ad,facebook
4 - purchase,2018-01-21 15:43:57,63763,retargetting-ad,facebook
1 - landing_page,2018-01-08 01:40:23,63773,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-08 04:05:23,63773,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-25 01:59:13,63813,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-25 06:26:13,63813,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-29 05:23:13,63813,weekly-newsletter,email
1 - landing_page,2018-01-27 19:41:53,63865,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-27 23:54:53,63865,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-02-01 03:12:53,63865,weekly-newsletter,email
1 - landing_page,2018-01-12 01:46:34,63994,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-12 06:15:34,63994,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-05 17:20:02,64035,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-05 22:11:02,64035,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-19 02:55:29,64043,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-19 04:43:29,64043,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-21 22:36:29,64043,weekly-newsletter,email
4 - purchase,2018-01-21 22:50:29,64043,weekly-newsletter,email
1 - landing_page,2018-01-29 03:03:37,64079,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-29 06:14:37,64079,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-02-02 15:51:37,64079,paid-search,google
4 - purchase,2018-02-02 16:02:37,64079,paid-search,google
1 - landing_page,2018-01-01 07:12:07,64097,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-01 10:16:07,64097,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-05 00:58:07,64097,retargetting-ad,facebook
1 - landing_page,2018-01-24 13:16:24,64115,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-24 13:29:24,64115,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-25 18:41:24,64115,weekly-newsletter,email
1 - landing_page,2018-01-10 00:58:46,64153,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 02:49:46,64153,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-11 19:02:46,64153,retargetting-ad,facebook
1 - landing_page,2018-01-14 14:11:08,64301,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-14 19:00:08,64301,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-16 19:22:08,64301,weekly-newsletter,email
1 - landing_page,2018-01-17 18:42:37,64303,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-17 21:33:37,64303,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-22 07:52:37,64303,retargetting-campaign,email
4 - purchase,2018-01-22 07:55:37,64303,retargetting-campaign,email
1 - landing_page,2018-01-25 02:18:14,64313,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-25 04:58:14,64313,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-30 09:28:58,64411,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-30 11:08:58,64411,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-30 11:37:58,64411,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-10 11:11:17,64454,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 13:25:17,64454,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-15 11:02:36,64484,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-15 14:56:36,64484,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-02 06:07:00,64507,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-02 10:14:00,64507,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-21 05:32:21,64610,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-21 07:33:21,64610,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-16 18:07:15,64634,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-16 20:44:15,64634,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-23 14:38:22,64706,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-23 18:05:22,64706,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-26 19:24:22,64706,retargetting-ad,facebook
1 - landing_page,2018-01-15 18:32:02,64816,cool-tshirts-search,google
2 - shopping_cart,2018-01-15 18:37:02,64816,cool-tshirts-search,google
3 - checkout,2018-01-18 10:47:02,64816,retargetting-ad,facebook
1 - landing_page,2018-01-07 14:40:37,64821,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-07 17:43:37,64821,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-09 15:25:37,64821,weekly-newsletter,email
1 - landing_page,2018-01-30 21:06:50,64899,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-30 22:27:50,64899,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-03 05:19:50,64899,retargetting-campaign,email
1 - landing_page,2018-01-02 09:35:41,64938,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-02 11:39:41,64938,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-04 23:40:41,64938,weekly-newsletter,email
1 - landing_page,2018-01-05 22:22:07,64949,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-06 00:52:07,64949,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-07 08:04:07,64949,weekly-newsletter,email
1 - landing_page,2018-01-15 19:48:10,64984,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-15 21:11:10,64984,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-18 17:19:10,64984,retargetting-ad,facebook
1 - landing_page,2018-01-13 15:17:14,65010,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-26 07:09:30,65022,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-02 01:36:04,65035,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-02 03:05:04,65035,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-06 05:45:04,65035,retargetting-ad,facebook
1 - landing_page,2018-01-12 07:37:11,65063,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-12 09:18:11,65063,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-13 21:23:11,65063,paid-search,google
4 - purchase,2018-01-13 21:23:12,65063,paid-search,google
1 - landing_page,2018-01-24 20:12:34,65067,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-24 23:13:34,65067,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-29 23:09:34,65067,retargetting-campaign,email
1 - landing_page,2018-01-24 11:15:20,65073,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-24 16:06:20,65073,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-28 17:40:20,65073,weekly-newsletter,email
1 - landing_page,2018-01-09 16:11:42,65079,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-09 19:43:42,65079,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-14 10:43:42,65079,retargetting-ad,facebook
4 - purchase,2018-01-14 10:52:42,65079,retargetting-ad,facebook
1 - landing_page,2018-01-07 05:33:54,65100,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-07 06:20:54,65100,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-30 16:09:35,65109,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-30 17:46:35,65109,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-30 13:37:28,65166,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-30 15:36:28,65166,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-31 16:17:28,65166,paid-search,google
4 - purchase,2018-01-31 16:18:28,65166,paid-search,google
1 - landing_page,2018-01-13 11:09:07,65179,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-13 13:31:07,65179,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-17 20:09:07,65179,retargetting-campaign,email
1 - landing_page,2018-01-05 00:26:06,65240,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-05 03:22:06,65240,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-07 18:44:06,65240,retargetting-campaign,email
1 - landing_page,2018-01-12 23:14:34,65334,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-12 23:41:34,65334,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-17 16:19:34,65334,retargetting-ad,facebook
1 - landing_page,2018-01-23 10:11:32,65390,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-23 10:56:32,65390,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-25 15:29:32,65390,retargetting-ad,facebook
1 - landing_page,2018-01-28 12:12:44,65431,cool-tshirts-search,google
2 - shopping_cart,2018-01-28 13:26:44,65431,cool-tshirts-search,google
3 - checkout,2018-02-02 04:30:44,65431,weekly-newsletter,email
1 - landing_page,2018-01-19 23:55:11,65449,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-20 02:05:11,65449,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-21 03:10:11,65449,weekly-newsletter,email
1 - landing_page,2018-01-01 20:06:13,65459,cool-tshirts-search,google
2 - shopping_cart,2018-01-02 00:54:13,65459,cool-tshirts-search,google
1 - landing_page,2018-01-28 08:52:43,65565,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-28 10:43:43,65565,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-28 11:12:43,65565,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-20 07:05:53,65599,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-20 10:30:53,65599,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-24 17:55:53,65599,paid-search,google
4 - purchase,2018-01-24 18:05:53,65599,paid-search,google
1 - landing_page,2018-01-27 10:26:22,65662,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-27 13:20:22,65662,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-16 22:52:17,65738,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-17 01:58:17,65738,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-21 06:58:17,65738,retargetting-ad,facebook
4 - purchase,2018-01-21 07:12:17,65738,retargetting-ad,facebook
1 - landing_page,2018-01-19 07:02:04,65781,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-19 09:02:04,65781,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-18 03:01:54,65817,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-18 07:02:54,65817,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-22 19:44:54,65817,retargetting-ad,facebook
1 - landing_page,2018-01-23 08:35:55,65827,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-23 09:59:55,65827,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-28 07:53:55,65827,retargetting-campaign,email
1 - landing_page,2018-01-26 21:33:37,65856,cool-tshirts-search,google
2 - shopping_cart,2018-01-26 22:24:37,65856,cool-tshirts-search,google
3 - checkout,2018-01-28 04:19:37,65856,retargetting-campaign,email
